,NUM_CALLER_KEY,CELL_CALL_CODE,TIME_CALL,FESTIVE
0,14615396446378240,303,2017-02-04 11:10:17,0
1,14615342747560270,351,2017-02-01 10:57:06,0
2,14615336477051000,229,2017-02-05 21:05:39,0
3,14615362915496210,169,2017-01-18 07:05:57,0
4,14615362915496210,222,2017-01-21 20:54:32,0
5,14615228723636630,175,2017-02-07 17:06:34,0
6,14615342747560270,160,2017-01-20 19:20:40,0
7,14615362915496210,31,2017-01-02 17:52:00,0
8,14615362915496210,163,2017-01-02 08:23:48,0
9,14615389847090640,253,2017-02-09 13:13:20,0
10,14615362915496210,246,2017-01-05 20:31:13,0
11,14615395354901770,63,2017-01-02 05:06:39,0
12,14615362915496210,138,2017-01-28 03:29:15,0
13,14615362915496210,175,2017-01-08 18:11:33,0
14,14615396446378240,291,2017-02-02 03:23:27,0
15,14615362915496210,245,2017-01-01 16:19:27,0
16,14615362915496210,246,2017-02-12 12:54:59,0
17,14615362915496210,233,2017-01-01 11:33:39,0
18,14615362915496210,340,2017-01-05 12:05:24,0
19,14615336477051000,291,2017-02-11 12:34:52,0
20,14615342747560270,18,2017-01-05 03:34:25,0
21,14615330681559970,3,2017-01-26 10:18:15,0
22,14615362915496210,257,2017-01-02 21:49:12,0
23,14617010392501520,333,2017-01-04 05:34:07,0
24,14615341249566000,175,2017-02-09 00:58:41,0
25,14615342747560270,154,2017-02-11 19:24:18,0
26,14615342747560270,9,2017-02-12 05:45:50,0
27,14615395354901770,18,2017-01-27 03:47:27,0
28,14615342747560270,154,2017-02-02 17:22:10,0
29,14615362915496210,291,2017-01-29 10:18:09,0
30,14615169567198860,48,2017-01-22 12:11:01,0
31,1511351423050227,286,2017-02-08 14:30:57,0
32,14615341249566000,155,2017-02-08 00:01:21,0
33,14615342747560270,272,2017-01-09 10:16:03,0
34,14615362915496210,56,2017-01-07 00:04:49,0
35,14615362915496210,119,2017-01-07 06:28:23,0
36,14615362915496210,124,2017-01-22 18:37:54,0
37,14615396446378240,50,2017-01-04 19:15:24,0
38,14615363285427770,222,2017-01-13 10:50:08,0
39,14615362915496210,231,2017-01-07 18:47:20,0
40,14615224339316630,32,2017-01-23 22:51:54,0
41,14615228723636630,261,2017-02-05 16:55:16,0
42,14615228723636630,157,2017-02-04 12:58:37,0
43,14616947523101890,56,2017-01-05 06:27:11,0
44,14615362915496210,137,2017-01-05 19:08:26,0
45,14615362915496210,264,2017-01-10 02:40:58,0
46,14615342747560270,157,2017-02-07 14:52:20,0
47,14615228723636630,21,2017-01-14 04:33:50,0
48,14615362915496210,247,2017-02-04 04:22:00,0
49,14615362915496210,148,2017-01-31 07:45:08,0
50,14615338358673270,175,2017-01-08 04:46:28,0
51,14615342747560270,349,2017-02-10 19:10:44,0
52,14617010392501520,350,2017-01-17 09:18:01,0
53,14615396446378240,260,2017-01-29 00:24:53,0
54,14615362915496210,16,2017-01-03 02:55:10,0
55,14615342747560270,20,2017-02-05 04:12:33,0
56,14615330681559970,12,2017-01-03 00:38:55,0
57,14615362915496210,6,2017-01-08 18:51:50,0
58,14615362915496210,351,2017-01-01 11:17:57,0
59,14615362915496210,166,2017-01-25 21:46:17,0
60,1511450097286867,314,2017-01-26 01:09:54,0
61,14615342747560270,351,2017-02-05 05:27:00,0
62,14615336477051000,155,2017-01-17 21:41:03,0
63,14615362915496210,91,2017-01-16 03:21:55,0
64,14615224339316630,91,2017-01-07 06:49:58,0
65,14615362915496210,137,2017-01-05 15:51:46,0
66,14615224339316630,54,2017-01-05 01:48:48,0
67,14615224339316630,350,2017-01-16 16:32:32,0
68,1511265983244300,350,2017-01-20 20:58:30,0
69,14615342747560270,229,2017-02-04 14:35:23,0
70,14615345629319000,131,2017-01-20 13:19:54,0
71,14615342747560270,137,2017-02-10 21:00:35,0
72,14615342747560270,16,2017-01-21 13:33:33,0
73,14615362915496210,191,2017-01-14 20:48:24,0
74,14615363285427770,128,2017-01-26 04:57:39,0
75,14615228723636630,291,2017-01-25 04:12:58,0
76,14615362915496210,157,2017-01-29 02:21:19,0
77,14615362915496210,250,2017-01-12 19:32:16,0
78,14615342747560270,12,2017-01-18 01:11:04,0
79,14617010392501520,336,2017-01-09 03:53:09,0
80,14615342747560270,219,2017-02-07 18:51:41,0
