,NUM_CALLER_KEY,CELL_CALL_CODE,TIME_CALL,FESTIVE
0,14615442335644470,641,2017-01-25 03:20:05,0
1,1511351423050227,219,2017-01-09 21:54:23,0
2,1511450097286867,255,2017-01-31 17:04:54,0
3,14615396446378240,30,2017-01-24 06:16:48,0
4,14615396446378240,223,2017-01-28 11:03:40,0
5,14615418322390440,312,2017-01-25 05:44:55,0
6,14615362915496210,21,2017-01-16 08:56:55,0
7,14615390824437770,62,2017-01-01 06:54:13,0
8,14616970979264120,682,2017-01-21 21:18:16,0
9,14615230806211460,522,2017-01-26 14:59:09,0
10,14615389847090640,87,2017-02-11 06:22:46,0
11,14615230806211460,14,2017-01-05 17:05:37,0
12,14615166004947990,290,2017-01-01 19:30:45,0
13,14615426104544740,228,2017-01-03 17:57:38,0
14,14615426104544740,663,2017-01-16 15:48:04,0
15,14615238277805200,485,2017-01-07 13:12:18,0
16,14615220009759520,299,2017-01-19 22:53:04,0
17,14615166004947990,157,2017-02-01 09:35:03,0
18,14615228723636630,311,2017-01-18 21:29:26,0
19,14615166004947990,539,2017-02-10 21:54:03,0
20,14615443760562180,256,2017-01-26 19:43:51,0
21,14615396446378240,19,2017-01-29 23:26:51,0
22,14615340116986540,317,2017-01-30 08:30:17,0
23,14615228723636630,298,2017-01-18 22:23:29,0
24,1508348000516039,657,2017-01-30 10:42:00,0
25,14615350739796570,183,2017-02-07 11:21:29,0
26,14615416710225740,699,2017-01-13 13:53:37,0
27,14615342747560270,92,2017-01-16 12:11:16,0
28,14615337422429130,155,2017-01-17 08:55:37,0
29,14615350739796570,169,2017-02-06 05:08:30,0
30,14615362915496210,41,2017-02-06 12:38:40,0
31,14615396446378240,4,2017-01-20 05:56:03,0
32,14615220009759520,277,2017-01-17 20:17:47,0
33,14615339806425970,491,2017-01-10 00:43:27,0
34,14615194667453690,349,2017-01-25 10:55:09,0
35,1508338528891430,262,2017-01-28 11:48:01,0
36,14615342747560270,554,2017-01-09 20:56:10,0
37,14615367719980210,99,2017-01-19 04:30:29,0
38,14615238277805200,38,2017-01-26 04:08:20,0
39,14615230806211460,24,2017-01-01 16:06:20,0
40,14615228723636630,82,2017-01-08 02:06:13,0
41,14615339806425970,265,2017-01-22 02:25:33,0
42,14615426104544740,446,2017-01-20 08:57:10,0
43,14615169567198860,17,2017-01-18 21:57:49,0
44,14615224339316630,1,2017-01-29 01:09:35,0
45,14615340116986540,40,2017-01-21 03:18:09,0
46,14615342747560270,18,2017-01-20 21:56:35,0
47,14615362915496210,137,2017-01-26 15:02:14,0
48,14615393701629500,587,2017-01-25 19:48:51,0
49,14616970979264120,1,2017-01-26 20:00:10,0
50,1508348000516039,425,2017-02-04 19:45:12,0
51,14615169567198860,318,2017-02-03 04:47:31,0
52,14615169567198860,93,2017-02-03 06:21:13,0
53,14615362915496210,15,2017-01-26 11:31:32,0
54,14615362915496210,371,2017-01-15 10:02:27,0
55,14615230806211460,318,2017-01-14 04:12:38,0
56,14615202088856090,266,2017-01-22 04:45:25,0
57,14615286875279600,17,2017-01-11 13:11:09,0
58,14615442335644470,257,2017-01-05 11:36:05,0
59,14615396446378240,177,2017-01-07 13:22:03,0
60,14615381681303770,49,2017-01-23 20:59:28,0
61,14615228723636630,42,2017-01-24 20:27:41,0
62,14615228723636630,165,2017-01-07 23:25:48,0
63,14615169567198860,202,2017-02-04 15:09:20,0
64,14615389847090640,354,2017-01-23 17:57:42,0
65,1511070392230259,481,2017-01-11 01:33:22,0
66,14615230806211460,57,2017-02-01 08:38:43,0
67,14615230806211460,373,2017-01-24 01:01:02,0
68,14615330398405970,219,2017-01-27 03:10:16,0
69,14615443459135610,684,2017-01-16 12:56:51,0
70,14615362915496210,169,2017-02-04 11:08:40,0
71,14615422734112440,34,2017-02-02 09:56:02,0
72,14615407288500180,34,2017-01-22 16:58:21,0
73,14615166004947990,606,2017-02-01 10:17:19,0
74,14615367719980210,73,2017-01-28 08:06:45,0
75,14615342747560270,128,2017-01-17 20:18:09,0
76,14615339806425970,18,2017-01-26 12:57:34,0
77,14615424428442040,323,2017-01-18 13:23:08,0
78,14615224339316630,302,2017-01-08 10:44:05,0
79,1511450097286867,8,2017-02-01 07:41:23,0
80,14615286875279600,351,2017-01-27 08:46:47,0
81,14615209638088820,23,2017-01-01 04:32:17,0
82,14615401132124800,436,2017-01-19 13:18:58,0
83,14615169567198860,571,2017-01-11 01:30:07,0
84,14615393701629500,13,2017-01-20 16:22:50,0
85,14615347908274840,441,2017-01-13 20:24:48,0
86,14615396446378240,49,2017-02-02 21:35:34,0
87,14615342747560270,663,2017-01-31 14:02:43,0
88,14615342747560270,698,2017-01-18 20:56:47,0
89,14616991777363860,671,2017-01-26 03:10:44,0
90,14615238277805200,434,2017-01-25 15:14:36,0
91,14615363285427770,219,2017-01-23 20:47:47,0
92,1508348000516039,304,2017-01-14 08:06:58,0
93,14615426104544740,527,2017-02-03 11:02:10,0
94,14615396446378240,151,2017-01-18 11:07:59,0
95,14615342747560270,358,2017-01-17 12:18:35,0
