,NUM_CALLER_KEY,CELL_CALL_CODE,TIME_CALL,FESTIVE
0,14615362915496210,484,2017-01-26 00:57:01,0
1,1511450097286867,15,2017-02-06 21:51:48,0
2,14615228723636630,257,2017-02-10 11:50:09,0
3,14615362915496210,257,2017-01-02 11:41:25,0
4,1511450097286867,21,2017-02-02 15:28:12,0
5,14615342747560270,13,2017-01-04 01:04:29,0
6,14615224339316630,323,2017-01-30 20:08:28,0
7,14615330681559970,414,2017-02-03 04:29:36,0
8,14615169567198860,18,2017-01-22 08:05:47,0
9,14615350739796570,114,2017-02-03 13:25:13,0
10,14615342747560270,15,2017-02-04 12:03:58,0
11,14615228723636630,21,2017-02-01 15:19:20,0
12,14615396446378240,20,2017-01-31 10:59:52,0
13,14615178436353960,83,2017-02-07 08:23:03,0
14,14615262724974460,469,2017-01-26 14:44:48,0
15,14615366820272070,213,2017-02-06 11:43:17,0
16,14615169567198860,434,2017-01-28 00:39:45,0
17,14615194667453690,222,2017-01-26 19:24:33,0
18,1508348000516039,328,2017-01-31 22:06:56,0
19,14615362915496210,164,2017-01-02 23:56:36,0
20,14615342747560270,351,2017-01-30 00:33:16,0
21,14615362915496210,79,2017-02-05 14:58:23,0
22,14615393701629500,21,2017-01-03 09:04:52,0
23,1511450097286867,18,2017-01-30 22:51:59,0
24,14615338358673270,257,2017-01-11 05:41:56,0
25,14615342747560270,18,2017-02-09 10:44:32,0
26,14615228723636630,91,2017-02-04 21:14:16,0
27,14615366751767070,170,2017-02-08 06:11:26,0
28,1511450097286867,11,2017-01-01 09:13:31,0
29,14615342747560270,155,2017-02-03 23:38:00,0
30,14616947523101890,189,2017-01-24 15:37:59,0
31,14615341249566000,15,2017-01-27 21:32:38,0
32,14615388641388940,348,2017-02-01 17:24:37,0
33,14615336477051000,14,2017-02-08 11:44:56,0
34,14615418322390440,47,2017-01-30 19:43:48,0
35,14615238277805200,332,2017-02-01 03:50:28,0
36,14615366751767070,351,2017-01-07 07:02:35,0
37,14616970979264120,21,2017-01-04 07:51:42,0
38,14615341249566000,10,2017-02-03 08:19:37,0
39,14615363285427770,18,2017-02-04 19:26:00,0
40,14615238277805200,21,2017-01-02 10:08:26,0
41,14615336477051000,291,2017-02-08 09:29:25,0
42,1511450097286867,12,2017-01-04 14:25:05,0
43,14615336477051000,219,2017-02-03 09:09:09,0
44,14617008108978690,185,2017-01-27 20:10:13,0
45,14615443733160180,70,2017-02-01 05:52:54,0
46,14615238277805200,73,2017-01-23 16:38:14,0
47,14616970979264120,57,2017-02-05 19:35:09,0
48,14615363285427770,11,2017-02-05 12:02:25,0
49,14615396446378240,157,2017-01-11 00:30:55,0
50,14615341249566000,233,2017-02-04 07:26:09,0
51,14615437485485910,348,2017-01-30 13:17:41,0
52,14615416349428180,229,2017-01-03 22:08:03,0
53,14615224339316630,169,2017-02-11 09:11:34,0
54,14615224339316630,290,2017-01-31 08:41:40,0
55,1508338528891430,5,2017-02-02 15:21:22,0
56,14615362915496210,199,2017-01-01 23:19:40,0
57,14615426104544740,12,2017-01-04 09:35:48,0
58,14615379863619500,12,2017-02-05 02:20:57,0
59,14615362915496210,114,2017-01-11 04:31:55,0
60,14615169567198860,174,2017-01-31 17:31:11,0
61,14615362915496210,294,2017-02-01 07:19:05,0
62,1511450097286867,169,2017-01-14 19:35:49,0
63,14615350776332570,92,2017-02-11 06:27:53,0
64,14615238277805200,92,2017-02-12 19:05:14,0
65,14615341249566000,50,2017-02-03 14:48:12,0
66,14615342747560270,311,2017-01-28 15:21:27,0
67,14615395354901770,462,2017-02-12 07:20:08,0
68,14615388134447370,206,2017-02-09 16:56:38,0
69,14615443737727180,257,2017-02-05 14:18:07,0
70,14616970979264120,231,2017-01-30 17:42:18,0
71,14615287455297730,141,2017-02-04 05:43:24,0
72,14615209638088820,15,2017-01-29 02:08:33,0
73,14615228723636630,160,2017-02-01 17:09:49,0
74,14615220005192520,416,2017-02-02 04:45:39,0
75,14615418322390440,157,2017-01-18 19:42:23,0
76,14615169567198860,141,2017-01-02 09:32:13,0
77,14615363285427770,290,2017-02-04 11:54:14,0
78,1511450097286867,9,2017-02-10 06:50:55,0
79,14615338358673270,18,2017-02-02 11:53:41,0
80,14615194667453690,71,2017-01-30 11:03:38,0
81,14615342747560270,15,2017-01-05 19:19:48,0
82,14615426593218310,221,2017-01-24 17:10:01,0
83,14615341249566000,348,2017-02-10 19:28:34,0
84,14616970979264120,173,2017-01-30 03:03:00,0
85,14615418322390440,384,2017-01-05 12:16:34,0
86,14615169567198860,253,2017-02-09 21:18:47,0
87,14615362915496210,473,2017-02-01 04:40:46,0
88,14615340116986540,93,2017-02-11 01:41:07,0
89,14615280550016570,256,2017-01-27 19:10:38,0
90,14615230806211460,18,2017-02-08 18:47:03,0
91,14615396446378240,124,2017-01-04 18:18:16,0
92,14615388586584940,95,2017-01-03 06:37:35,0
93,14615220005192520,414,2017-01-19 05:01:55,0
94,14615362915496210,10,2017-02-11 21:14:14,0
95,14615426104544740,21,2017-02-08 11:12:16,0
96,14615330681559970,12,2017-01-28 11:56:44,0
97,14615230806211460,249,2017-02-04 07:36:26,0
98,14615362915496210,434,2017-02-03 04:31:00,0
99,14615389847090640,170,2017-02-03 18:42:36,0
100,14615362915496210,157,2017-02-05 01:18:31,0
101,14615379863619500,169,2017-02-10 23:47:25,0
102,14615241447289490,255,2017-02-01 01:29:40,0
103,14615330681559970,219,2017-02-01 19:53:48,0
104,14615336477051000,425,2017-02-02 06:43:02,0
105,14617008108978690,15,2017-02-03 17:25:27,0
106,14615366751767070,207,2017-02-09 05:48:32,0
107,14615389847090640,24,2017-01-31 05:41:13,0
108,14615362915496210,17,2017-02-03 19:11:06,0
109,1511450097286867,9,2017-01-06 10:42:55,0
110,14615362915496210,291,2017-01-03 07:27:44,0
111,14615424428442040,63,2017-02-04 13:30:14,0
112,14615443737727180,11,2017-02-12 03:30:43,0
113,14615224339316630,219,2017-01-01 22:33:58,0
114,14615363285427770,219,2017-01-30 21:42:45,0
115,14615362915496210,15,2017-01-13 00:08:55,0
116,14615418322390440,423,2017-02-11 22:14:13,0
117,14616947523101890,6,2017-02-04 21:40:34,0
118,14615340116986540,286,2017-01-18 05:25:03,0
119,14615342747560270,10,2017-01-12 14:52:47,0
120,14615220484732090,138,2017-02-12 20:45:18,0
121,1508348000516039,18,2017-02-08 18:00:30,0
122,14615230806211460,15,2017-02-01 14:48:02,0
123,14616970979264120,185,2017-02-07 16:47:23,0
124,14615224339316630,18,2017-02-09 09:48:24,0
125,14615342747560270,18,2017-02-09 12:29:15,0
126,14615379863619500,304,2017-01-11 10:35:38,0
127,14615342747560270,15,2017-01-21 23:29:39,0
128,14615350474910570,265,2017-01-21 17:11:58,0
129,14615262724974460,14,2017-02-10 03:17:03,0
130,14615342747560270,12,2017-01-28 02:04:39,0
131,14615341249566000,219,2017-02-10 15:45:00,0
132,14615224339316630,212,2017-01-15 20:36:13,0
133,14615224339316630,1,2017-01-13 10:07:06,0
134,14615362915496210,336,2017-01-26 08:46:55,0
135,14615418322390440,141,2017-01-08 20:14:03,0
136,14615238277805200,219,2017-02-01 17:20:49,0
137,14615338358673270,290,2017-01-31 13:46:20,0
138,14615286875279600,324,2017-01-26 16:52:37,0
