,NUM_CALLER_KEY,CELL_CALL_CODE,TIME_CALL,FESTIVE
0,14615336477051000,15,2017-02-01 19:25:25,0
1,14615342747560270,1,2017-01-12 15:05:40,0
2,14615238277805200,67,2017-01-25 02:28:13,0
3,1511351423050227,758,2017-01-28 14:59:30,0
4,14615363285427770,11,2017-02-02 10:41:53,0
5,14615337422429130,155,2017-01-24 05:11:28,0
6,14615209638088820,513,2017-01-17 11:38:54,0
7,14615407585359740,219,2017-02-06 18:05:55,0
8,14616972901943720,26,2017-01-28 07:19:07,0
9,14615169567198860,26,2017-01-01 05:55:20,0
10,1511450097286867,758,2017-01-26 09:34:56,0
11,14615166004947990,101,2017-01-24 14:16:08,0
12,14615340116986540,266,2017-01-25 09:14:37,0
13,14615228723636630,434,2017-01-26 19:27:39,0
14,14615286875279600,175,2017-01-30 17:22:13,0
15,1508316675572647,18,2017-01-05 22:33:05,0
16,14615169567198860,91,2017-01-23 01:41:14,0
17,14615388586584940,304,2017-01-21 05:32:19,0
18,14615362915496210,71,2017-01-30 17:59:20,0
19,1511070392230259,758,2017-01-01 17:57:42,0
20,14615367719980210,64,2017-01-30 20:21:14,0
21,14616970979264120,22,2017-01-17 00:19:34,0
22,14615213615941260,233,2017-01-17 22:55:23,0
23,14615363285427770,522,2017-01-04 04:56:02,0
24,14615345770896000,267,2017-01-02 01:40:17,0
25,14615442335644470,670,2017-02-01 05:08:27,0
26,1508316675572647,39,2017-01-29 04:30:10,0
27,14616970979264120,644,2017-01-29 02:39:41,0
28,14615230806211460,443,2017-01-03 11:16:51,0
29,14615230806211460,644,2017-01-25 12:49:31,0
30,14615169567198860,157,2017-02-08 22:30:19,0
31,14616972901943720,100,2017-01-21 00:15:39,0
32,14615339806425970,231,2017-01-29 11:01:33,0
33,14615337422429130,219,2017-01-14 21:48:27,0
34,14615337422429130,10,2017-01-26 01:30:41,0
35,14615367719980210,644,2017-01-28 19:39:29,0
36,14615342747560270,6,2017-01-28 02:48:16,0
37,14615363285427770,15,2017-01-28 16:53:22,0
38,14616935434220920,42,2017-01-21 19:18:08,0
39,14615396446378240,18,2017-01-31 17:12:50,0
40,14615215913165090,354,2017-01-21 14:10:24,0
41,14615330160917400,128,2017-01-11 03:12:40,0
42,1508316675572647,12,2017-02-01 11:19:47,0
43,14615202088856090,758,2017-01-23 18:43:08,0
44,14615202088856090,12,2017-01-23 19:20:00,0
45,14615238277805200,173,2017-01-03 01:01:09,0
46,14615339806425970,644,2017-01-01 13:56:09,0
47,14615339806425970,219,2017-01-31 07:31:48,0
48,14615338358673270,558,2017-01-24 11:26:55,0
49,14616972901943720,672,2017-01-19 09:58:14,0
50,14615337422429130,434,2017-01-27 19:26:06,0
51,14615213615941260,348,2017-01-07 10:49:59,0
52,14615395354901770,185,2017-01-22 06:35:59,0
53,14615426104544740,12,2017-01-17 06:36:34,0
54,14615362915496210,344,2017-01-27 00:41:19,0
55,14615339806425970,203,2017-01-23 06:05:34,0
56,14615426104544740,10,2017-01-23 06:35:07,0
57,14615224339316630,336,2017-01-21 05:30:00,0
58,14616970979264120,247,2017-01-17 13:16:50,0
59,14615194667453690,779,2017-01-23 01:53:14,0
60,14615230806211460,1,2017-01-11 05:45:03,0
61,1511351423050227,272,2017-01-26 04:07:49,0
62,14615362915496210,160,2017-01-02 14:03:59,0
63,14615390824437770,309,2017-02-07 20:35:57,0
64,14615224339316630,12,2017-02-01 08:37:54,0
65,14615388586584940,756,2017-01-26 11:03:26,0
66,14615230806211460,756,2017-01-26 23:15:08,0
67,14615178436353960,266,2017-01-26 11:49:05,0
68,14615339806425970,185,2017-01-29 10:44:09,0
69,14615362915496210,187,2017-01-16 03:31:55,0
70,1511351423050227,759,2017-01-23 11:44:55,0
71,14615350739796570,34,2017-01-26 11:00:45,0
72,14616935434220920,26,2017-01-29 11:12:18,0
73,1511541336849403,233,2017-01-17 08:20:35,0
74,14615442335644470,352,2017-01-29 03:59:51,0
75,14615339806425970,32,2017-01-23 02:40:46,0
76,1508316675572647,206,2017-01-23 20:34:11,0
77,14615202088856090,169,2017-01-25 20:46:10,0
78,1508338528891430,1,2017-01-30 00:17:56,0
79,14616991777363860,32,2017-01-04 09:02:21,0
80,14615426104544740,255,2017-02-03 12:49:12,0
81,14615224339316630,14,2017-01-24 09:24:04,0
82,14615220005192520,350,2017-01-02 13:10:10,0
83,1508338528891430,96,2017-02-06 09:48:14,0
84,14615442335644470,91,2017-01-03 15:13:59,0
85,14615362915496210,12,2017-02-05 17:59:00,0
86,14615202088856090,233,2017-01-05 23:11:34,0
87,14615336477051000,304,2017-01-27 12:45:03,0
88,14615342747560270,541,2017-01-28 03:57:05,0
89,14615366112382500,283,2017-01-31 04:30:55,0
90,14615169567198860,624,2017-02-11 12:02:59,0
91,14615224339316630,540,2017-01-25 03:03:49,0
92,14615286875279600,72,2017-01-25 19:30:24,0
93,14615224339316630,352,2017-01-29 14:04:26,0
94,14615169567198860,760,2017-01-06 17:31:27,0
95,14615232970942060,697,2017-01-11 15:34:38,0
96,14615342747560270,305,2017-02-11 16:15:40,0
97,14615169567198860,779,2017-01-22 04:43:15,0
98,14615339806425970,228,2017-01-31 10:24:30,0
99,14615396446378240,231,2017-01-30 15:11:08,0
100,14615350739796570,348,2017-01-17 06:38:40,0
101,14615426104544740,187,2017-01-17 05:12:14,0
102,14616947523101890,15,2017-01-02 11:26:07,0
103,14615340116986540,137,2017-01-25 04:01:49,0
104,14615424428442040,73,2017-01-22 22:08:48,0
105,14615379863619500,267,2017-01-27 15:15:27,0
106,14615213615941260,15,2017-01-29 01:57:44,0
107,1511450097286867,160,2017-01-14 01:08:16,0
108,14615339806425970,11,2017-01-23 16:08:06,0
109,14615286875279600,691,2017-02-01 04:38:04,0
110,14616970979264120,157,2017-01-20 11:01:51,0
111,14615426104544740,169,2017-01-26 09:28:17,0
112,14615230806211460,540,2017-01-30 20:41:58,0
113,14615396446378240,229,2017-01-29 11:54:27,0
114,14615338358673270,1,2017-01-28 14:27:08,0
115,14615338358673270,20,2017-01-26 04:21:12,0
