,NUM_CALLER_KEY,CELL_CALL_CODE,TIME_CALL,FESTIVE
0,C14615220009759520,C270,2017-01-17 03:30:51,0
1,C14615224339316630,C623,2017-01-26 16:29:01,0
2,C14615339806425970,C516,2017-01-07 21:04:00,0
3,C14615442335644470,C759,2017-01-13 00:48:47,0
4,C14615341249566000,C185,2017-01-27 06:35:31,0
5,C14615442335644470,C254,2017-02-05 04:26:06,0
6,C14615341249566000,C184,2017-01-17 11:03:17,0
7,C14615363285427770,C348,2017-01-09 08:40:58,0
8,C1508348000516039,C26,2017-01-16 06:48:29,0
9,C14615390824437770,C562,2017-01-20 03:45:15,1
10,C14615407585359740,C278,2017-01-15 10:20:07,1
11,C14615407585359740,C554,2017-01-18 15:02:07,0
12,C14615220009759520,C267,2017-01-13 04:11:57,0
13,C14615426104544740,C175,2017-01-11 05:11:11,0
14,C14615339806425970,C155,2017-01-27 00:00:07,0
15,C14615389847090640,C267,2017-01-27 01:56:55,0
16,C14615215913165090,C277,2017-01-23 21:16:18,0
17,C14615228723636630,C588,2017-01-21 10:45:10,0
18,C14615388134447370,C291,2017-01-03 14:43:47,0
19,C14616970979264120,C228,2017-01-07 16:10:04,0
20,C14615230806211460,C15,2017-01-29 06:31:45,1
21,C14615362915496210,C245,2017-01-28 04:31:46,0
22,C14615396446378240,C260,2017-01-28 22:25:40,0
23,C14615215913165090,C129,2017-01-27 02:07:38,0
24,C14615362915496210,C192,2017-01-20 19:34:09,0
25,C1508316675572647,C446,2017-01-26 03:29:18,0
26,C14615388134447370,C161,2017-01-13 00:30:15,0
27,C14615426104544740,C302,2017-01-13 16:38:06,0
28,C14615363285427770,C428,2017-02-06 04:43:43,0
29,C14615339806425970,C251,2017-01-20 02:21:54,0
30,C14615228723636630,C13,2017-01-15 02:51:08,0
31,C14615341249566000,C861,2017-01-16 08:05:21,0
32,C14615389847090640,C39,2017-01-20 12:56:08,1
33,C14615407585359740,C253,2017-02-04 07:59:01,0
34,C14615339806425970,C492,2017-01-24 06:46:08,0
35,C14615366820272070,C373,2017-01-12 08:41:05,0
36,C14615230806211460,C696,2017-01-29 02:47:15,0
37,C1511478687008289,C707,2017-01-20 20:41:37,0
38,C14615224339316630,C662,2017-01-18 07:40:41,1
39,C14616970979264120,C230,2017-01-09 00:54:06,1
40,C14615230806211460,C355,2017-01-24 00:03:53,0
41,C14615169567198860,C779,2017-02-12 22:31:53,0
42,C14615224339316630,C690,2017-01-14 06:43:07,0
43,C14616991777363860,C250,2017-01-27 20:18:44,0
44,C14616970979264120,C781,2017-01-24 19:02:49,1
45,C14615166004947990,C16,2017-02-08 22:23:43,0
46,C1508316675572647,C730,2017-01-19 17:10:50,0
47,C14615363285427770,C150,2017-01-28 13:14:57,0
48,C14615407585359740,C18,2017-01-17 17:45:09,0
49,C14615228723636630,C611,2017-01-27 16:07:37,0
50,C14615442335644470,C529,2017-01-27 08:00:11,1
51,C14615220009759520,C93,2017-01-07 13:46:54,0
52,C14615230806211460,C209,2017-01-16 03:22:00,0
53,C14615342747560270,C597,2017-01-27 20:03:18,0
54,C14615194667453690,C824,2017-01-28 10:06:11,0
55,C14615363285427770,C306,2017-01-12 16:40:44,0
56,C14616947669245890,C737,2017-01-18 09:41:22,0
57,C14615363285427770,C103,2017-01-17 06:56:52,0
58,C14615169567198860,C251,2017-01-24 18:16:11,0
59,C14615442335644470,C588,2017-01-23 07:13:51,1
60,C1508316675572647,C571,2017-01-20 23:23:26,0
61,C14615230806211460,C117,2017-02-11 16:27:28,0
62,C1508316675572647,C685,2017-01-25 20:14:22,0
63,C14615442335644470,C260,2017-01-10 06:25:20,0
64,C14615169567198860,C589,2017-01-26 15:53:52,0
65,C14615230806211460,C589,2017-01-21 20:08:57,0
66,C1508316675572647,C388,2017-01-09 06:38:38,0
67,C14615341249566000,C222,2017-01-23 17:25:13,0
68,C1508348000516039,C284,2017-01-06 09:38:09,0
69,C14615357316299400,C341,2017-01-26 07:05:11,0
70,C14615341249566000,C60,2017-01-09 03:09:51,0
71,C14615228723636630,C107,2017-01-08 13:19:30,0
72,C14615169567198860,C676,2017-01-21 10:47:55,0
73,C14615194667453690,C641,2017-01-31 15:41:13,0
74,C14615395354901770,C829,2017-01-17 09:12:28,0
75,C14615367852427770,C128,2017-02-02 21:57:58,0
76,C14615342747560270,C484,2017-01-13 13:12:32,0
77,C14615342747560270,C30,2017-01-27 18:43:07,0
78,C14615213615941260,C32,2017-01-29 04:27:22,0
79,C14615238277805200,C556,2017-01-28 02:13:11,0
80,C14615166004947990,C157,2017-01-20 12:23:06,0
81,C14615215913165090,C213,2017-01-12 10:52:12,0
82,C14616935434220920,C673,2017-01-29 04:57:36,0
83,C1508348000516039,C651,2017-01-17 22:12:42,0
84,C14615286875279600,C50,2017-02-02 19:57:21,0
85,C14616970979264120,C127,2017-01-06 19:11:33,0
86,C14615228723636630,C470,2017-01-08 14:35:59,0
87,C14615230806211460,C311,2017-01-03 08:22:40,0
88,C14615341249566000,C353,2017-01-17 10:54:23,0
89,C14615350739796570,C351,2017-01-22 13:11:07,0
90,C14615194667453690,C199,2017-01-16 18:46:56,0
91,C14615442335644470,C396,2017-01-31 15:04:36,0
92,C14615389847090640,C675,2017-01-10 12:02:02,1
93,C14615341249566000,C266,2017-01-20 09:56:41,0
94,C14615426104544740,C91,2017-01-25 02:49:20,0
95,C14615194667453690,C34,2017-01-15 19:07:50,0
96,C14615228723636630,C157,2017-01-26 12:40:07,0
97,C14615426104544740,C245,2017-01-29 06:16:36,0
98,C14615220009759520,C354,2017-01-28 09:49:40,0
99,C14615342747560270,C830,2017-01-27 12:34:45,0
100,C14615393701629500,C99,2017-01-13 07:37:03,0
101,C14615367719980210,C219,2017-02-03 23:45:30,0
102,C14615286875279600,C128,2017-01-18 01:04:36,0
103,C14615215913165090,C222,2017-01-16 04:57:06,0
104,C14615342747560270,C63,2017-01-13 13:56:51,0
105,C14615341249566000,C47,2017-01-09 19:45:50,0
106,C14616991777363860,C291,2017-01-28 18:30:05,0
107,C14615230806211460,C71,2017-01-08 22:31:11,0
108,C14615194667453690,C684,2017-01-19 15:23:19,0
109,C14615363285427770,C98,2017-01-16 22:14:11,0
110,C1511450097286867,C22,2017-01-25 20:36:25,0
111,C14615362915496210,C302,2017-01-22 22:39:21,0
112,C14615342747560270,C297,2017-01-21 01:55:34,0
113,C14616991777363860,C350,2017-01-01 21:36:47,0
114,C1508316675572647,C515,2017-01-29 14:45:49,0
115,C14615337422429130,C673,2017-01-22 00:22:10,0
116,C14615442335644470,C355,2017-01-22 17:42:51,0
117,C14615341249566000,C36,2017-01-20 18:54:34,0
118,C14616970979264120,C313,2017-01-18 02:45:25,0
119,C14615338358673270,C12,2017-01-22 17:25:41,0
120,C14615169567198860,C702,2017-01-06 23:28:22,0
121,C14615341249566000,C13,2017-01-22 11:34:37,0
122,C14615396446378240,C65,2017-01-30 06:04:34,0
123,C14615230806211460,C826,2017-01-29 04:56:54,0
124,C14615339806425970,C338,2017-01-18 11:55:02,0
125,C14615443459135610,C63,2017-01-15 17:37:50,0
126,C1508316675572647,C852,2017-01-21 19:31:56,0
127,C14615342747560270,C436,2017-01-08 20:52:18,0
128,C14615194667453690,C187,2017-01-11 05:38:00,1
129,C14616991777363860,C513,2017-01-31 20:07:44,0
130,C14615340116986540,C518,2017-01-21 02:11:08,0
131,C1511450097286867,C332,2017-01-30 00:19:22,0
132,C1508316675572647,C769,2017-01-15 01:14:07,0
133,C14615342747560270,C681,2017-01-26 19:04:28,0
134,C14615442335644470,C77,2017-01-01 10:09:31,0
135,C14615166004947990,C838,2017-01-23 12:07:37,0
136,C14615169567198860,C114,2017-01-12 06:05:12,1
137,C1511070392230259,C571,2017-01-22 08:11:18,0
138,C14615228723636630,C699,2017-02-01 03:59:23,0
139,C14615368752090240,C426,2017-01-27 01:24:18,0
140,C14615440495170880,C434,2017-01-29 08:37:32,0
141,C14615286875279600,C30,2017-02-04 04:52:53,0
142,C14615342747560270,C558,2017-01-16 10:03:50,0
143,C14616947523101890,C677,2017-01-14 04:04:41,0
144,C14615341249566000,C434,2017-01-03 04:31:10,0
145,C14616935434220920,C64,2017-01-13 14:42:41,0
146,C14615418322390440,C294,2017-02-11 10:57:56,0
147,C1508348000516039,C57,2017-01-02 16:55:10,0
148,C1508316675572647,C24,2017-01-09 04:17:30,0
149,C14615230806211460,C690,2017-01-29 13:40:51,0
150,C1508316675572647,C51,2017-01-23 05:01:45,0
151,C14615336477051000,C289,2017-01-17 17:07:22,0
152,C14615342747560270,C313,2017-01-09 12:12:34,0
153,C14615437485485910,C60,2017-01-25 02:39:28,0
154,C14615442335644470,C20,2017-01-29 08:16:39,0
155,C14615169567198860,C861,2017-01-18 12:00:01,0
156,C1508338528891430,C118,2017-01-08 13:17:45,0
157,C14615367852427770,C234,2017-01-26 10:26:10,0
158,C14615230806211460,C10,2017-01-26 22:07:22,0
159,C14616970979264120,C544,2017-01-24 02:49:25,0
160,C14615396980726370,C93,2017-01-10 16:47:27,0
161,C14615286875279600,C494,2017-01-24 22:14:41,0
162,C14615339806425970,C246,2017-01-23 18:11:34,0
163,C1511450097286867,C677,2017-01-22 14:53:44,1
164,C14615230806211460,C495,2017-01-28 22:21:59,0
165,C14615379863619500,C730,2017-01-13 21:30:55,0
166,C14615341249566000,C202,2017-01-19 07:00:04,1
167,C1508316675572647,C566,2017-01-21 13:52:40,0
168,C14615440495170880,C185,2017-02-05 16:47:14,0
169,C14615224339316630,C193,2017-01-31 07:14:46,0
170,C14615166004947990,C59,2017-01-29 15:53:35,0
171,C14615363285427770,C430,2017-01-15 03:10:47,0
172,C14615230806211460,C0,2017-01-11 14:16:41,0
173,C14615342747560270,C75,2017-01-30 01:41:14,0
174,C14615390824437770,C41,2017-01-21 21:13:07,0
175,C14615372369190770,C303,2017-01-26 03:46:57,0
176,C14615169567198860,C601,2017-01-21 12:18:09,0
177,C14615389847090640,C80,2017-01-30 18:01:27,0
178,C14615388134447370,C487,2017-01-15 15:58:53,0
179,C14615194667453690,C184,2017-01-27 22:38:12,0
180,C1511450097286867,C352,2017-01-12 21:10:45,0
181,C14615442335644470,C518,2017-01-17 10:35:24,1
182,C1508316675572647,C190,2017-01-16 07:18:27,0
183,C14615396446378240,C676,2017-01-24 12:49:11,0
184,C14615230806211460,C63,2017-01-13 17:53:44,0
185,C14615166004947990,C100,2017-01-31 00:59:06,0
186,C14615437485485910,C663,2017-01-10 18:36:13,0
187,C1511351423050227,C485,2017-02-08 09:57:19,0
188,C14615442335644470,C486,2017-01-23 10:54:39,0
189,C14615340116986540,C112,2017-01-22 06:55:57,0
190,C14615342747560270,C350,2017-02-06 22:02:08,0
191,C1508316675572647,C333,2017-01-07 13:16:18,0
192,C14615339806425970,C789,2017-01-19 15:37:37,0
193,C14615341249566000,C549,2017-01-28 08:53:42,0
194,C14615330681559970,C883,2017-01-25 02:57:27,0
195,C14615194667453690,C677,2017-01-20 04:31:00,0
196,C14615442335644470,C485,2017-01-14 19:49:37,0
197,C14616991777363860,C483,2017-01-23 04:04:06,0
198,C14615438056365470,C72,2017-01-10 04:32:03,0
199,C14616935434220920,C60,2017-01-18 19:22:12,0
200,C14615389847090640,C149,2017-01-24 06:03:31,0
201,C14615342747560270,C524,2017-01-08 23:18:56,0
202,C14615339806425970,C526,2017-02-11 06:59:35,0
203,C1511450097286867,C45,2017-02-05 21:57:59,0
204,C14615169567198860,C490,2017-01-31 18:05:20,0
205,C14615407585359740,C540,2017-01-12 14:05:12,0
206,C14615194667453690,C250,2017-01-25 15:24:49,0
207,C1508316675572647,C350,2017-01-22 15:45:24,0
208,C14616991777363860,C403,2017-01-25 13:30:45,0
209,C14615166004947990,C88,2017-01-07 06:57:28,1
210,C14615230806211460,C34,2017-01-27 05:22:51,0
211,C14615426104544740,C659,2017-01-24 04:58:42,1
212,C14615426104544740,C644,2017-01-17 02:09:09,0
213,C14615202088856090,C267,2017-01-25 04:31:03,0
214,C14615224339316630,C654,2017-01-19 02:42:28,0
215,C14616991777363860,C748,2017-02-12 04:43:16,0
