,NUM_CALLER_KEY,CELL_CALL_CODE,TIME_CALL,FESTIVE
0,14615390824437770,64,2017-01-01 05:39:56,0
1,14615342747560270,323,2017-02-12 21:28:27,0
2,14615342747560270,11,2017-02-06 11:16:36,0
3,14615362915496210,158,2017-01-07 03:30:35,0
4,14615339806425970,24,2017-02-04 23:00:14,1
5,14615362915496210,290,2017-02-10 08:03:16,1
6,14615342747560270,480,2017-02-12 23:03:59,1
7,14615422734112440,282,2017-01-09 03:45:35,0
8,14615238277805200,233,2017-02-11 13:30:25,0
9,14615342747560270,184,2017-01-04 16:11:14,0
10,14615362915496210,34,2017-01-27 16:46:59,0
11,14615228723636630,360,2017-01-13 20:16:33,1
12,1511450097286867,219,2017-02-06 01:58:12,0
13,1511450097286867,483,2017-02-09 19:42:51,1
14,1511450097286867,303,2017-01-27 08:59:10,0
15,14615341249566000,20,2017-02-01 08:28:13,0
16,14615336477051000,246,2017-02-01 01:17:37,0
17,14615362915496210,45,2017-01-24 01:56:05,1
18,1511450097286867,291,2017-01-21 10:08:49,0
19,14615333503952270,114,2017-01-28 20:11:54,0
20,14615342747560270,506,2017-02-01 18:55:06,0
21,14615230806211460,138,2017-02-12 15:01:05,0
22,14615390824437770,185,2017-01-30 18:49:03,0
23,14615362915496210,529,2017-01-12 00:41:29,1
24,14615362915496210,16,2017-02-03 17:11:45,0
25,14615338358673270,415,2017-01-19 10:08:59,0
26,14615362915496210,15,2017-01-02 18:45:39,1
27,1511450097286867,33,2017-01-05 20:56:31,0
28,14615342747560270,219,2017-01-30 06:35:56,0
29,14615362915496210,119,2017-01-16 10:18:28,0
30,1511450097286867,414,2017-01-24 16:34:23,1
31,14615341249566000,469,2017-01-29 16:49:43,1
32,14615362915496210,26,2017-02-09 20:07:13,0
33,14615206258522520,350,2017-01-01 19:23:52,0
34,14615230806211460,24,2017-01-13 16:12:04,1
35,14615342747560270,9,2017-01-31 09:24:11,1
36,1511541336849403,255,2017-02-12 04:15:50,0
37,14615230806211460,45,2017-01-28 02:06:57,0
38,1511450097286867,31,2017-02-04 00:36:08,0
39,14615241447289490,260,2017-01-06 04:23:09,0
40,14615362915496210,18,2017-01-12 11:40:13,0
41,14615342747560270,11,2017-01-23 02:45:01,0
42,14615347908274840,37,2017-01-27 00:25:50,0
43,14615224339316630,12,2017-02-03 09:01:45,0
44,14615362915496210,160,2017-02-09 13:49:44,0
45,14615362915496210,246,2017-02-06 02:10:47,0
46,14615339806425970,20,2017-01-23 04:48:29,0
47,14615339806425970,157,2017-02-02 07:12:08,0
48,14615362915496210,34,2017-01-26 05:56:55,0
49,14615224339316630,114,2017-01-18 18:51:30,0
50,14615194667453690,232,2017-02-01 00:07:32,0
51,14615342747560270,155,2017-02-02 12:14:43,1
52,14615390824437770,358,2017-01-19 00:17:24,0
53,14615230806211460,11,2017-01-18 07:05:14,0
54,14616970979264120,492,2017-01-12 21:05:46,0
55,14615362915496210,246,2017-01-22 16:21:55,0
56,14615342747560270,226,2017-02-03 16:38:27,0
57,14615230806211460,36,2017-02-10 04:18:01,0
58,14615339806425970,32,2017-01-17 11:56:30,0
59,14615340116986540,9,2017-01-30 00:48:25,0
60,14615342747560270,155,2017-01-26 23:45:59,0
61,1511450097286867,18,2017-01-20 00:12:59,1
62,14615342747560270,114,2017-01-21 17:11:43,0
63,14615230806211460,25,2017-01-14 03:49:52,1
64,14615362915496210,222,2017-01-15 02:24:31,0
65,1511450097286867,24,2017-01-30 07:34:53,0
66,14615230806211460,257,2017-01-08 18:16:30,1
67,14615442335644470,330,2017-02-10 03:25:04,0
68,14615339806425970,254,2017-01-19 20:09:20,0
69,1511450097286867,291,2017-01-27 17:37:53,0
70,14615362915496210,42,2017-01-24 13:09:57,0
71,14615178436353960,21,2017-01-19 18:13:19,0
72,14615362915496210,20,2017-01-26 03:18:53,1
73,14615341249566000,38,2017-02-01 01:16:45,0
74,14616970979264120,231,2017-01-30 06:55:08,0
75,14615379091787370,249,2017-01-25 07:00:10,0
76,14615230806211460,353,2017-01-30 15:56:55,0
77,14616970979264120,114,2017-01-26 04:54:02,0
78,14616972901943720,34,2017-02-03 19:05:10,0
79,14615393701629500,137,2017-01-28 20:45:56,0
80,14615416349428180,286,2017-01-09 21:48:02,0
81,14615340116986540,160,2017-01-11 02:40:43,0
82,14615367719980210,196,2017-02-09 23:52:00,1
83,14615336477051000,18,2017-02-01 03:11:03,0
84,1511541336849403,281,2017-01-25 04:14:16,0
85,14615395354901770,458,2017-01-16 07:19:58,0
86,14615362915496210,150,2017-02-11 10:07:08,0
87,14615341249566000,506,2017-02-03 04:31:01,1
88,14615339806425970,308,2017-02-07 09:23:43,1
89,1511450097286867,99,2017-01-27 16:48:11,0
90,1511450097286867,114,2017-01-18 04:25:17,0
91,14615230806211460,255,2017-01-21 05:15:35,0
92,14616970979264120,31,2017-02-01 14:03:08,0
93,14615342747560270,192,2017-02-06 03:42:29,0
94,14615442335644470,30,2017-02-03 10:31:42,0
95,14615388134447370,253,2017-02-02 04:01:20,0
96,14615230806211460,229,2017-01-17 01:41:12,0
97,14615362915496210,15,2017-01-07 22:11:30,0
98,14615437485485910,31,2017-02-05 21:45:51,0
99,14615426593218310,106,2017-02-10 18:42:25,0
100,14615362915496210,226,2017-01-28 17:24:05,0
101,14615414362764910,6,2017-01-26 00:59:45,0
102,14615362915496210,15,2017-01-27 18:39:37,0
103,14615426104544740,39,2017-02-06 11:42:16,0
104,14615342747560270,257,2017-02-09 16:49:11,0
105,14615443733160180,18,2017-01-21 21:31:09,0
106,14615330681559970,81,2017-01-13 23:03:19,0
107,14615224339316630,149,2017-02-01 15:59:26,0
108,1511541336849403,185,2017-01-27 19:35:37,0
109,14615363285427770,33,2017-01-30 06:53:01,0
110,14615362915496210,366,2017-02-07 04:09:37,0
111,14616970979264120,18,2017-01-27 09:24:53,0
112,14615342747560270,185,2017-01-03 03:01:30,0
113,14615342747560270,135,2017-01-23 09:40:02,0
114,14615342747560270,392,2017-01-15 20:42:55,0
115,14615362915496210,20,2017-02-08 02:32:26,0
116,14615362915496210,430,2017-02-10 18:45:52,0
117,14615230806211460,249,2017-02-01 00:55:37,0
118,14616970979264120,18,2017-02-11 07:33:30,1
119,14615228723636630,47,2017-01-21 11:44:23,0
120,1511450097286867,229,2017-01-26 01:55:20,0
121,14615362915496210,219,2017-01-29 23:17:41,1
122,14615230806211460,323,2017-02-11 00:55:29,0
123,14616970979264120,36,2017-01-11 21:55:11,0
124,14615339806425970,254,2017-01-24 06:10:09,0
125,14615362915496210,224,2017-02-07 09:56:52,0
126,14615362915496210,348,2017-01-25 01:44:23,0
127,14615339806425970,371,2017-02-05 15:53:20,0
128,14616970979264120,470,2017-02-02 23:10:21,0
129,14615362915496210,18,2017-01-18 05:55:36,0
130,14615342747560270,247,2017-01-02 08:36:56,1
131,14615339806425970,11,2017-01-21 17:49:19,1
132,14615362915496210,175,2017-02-06 13:03:39,1
133,14615362915496210,18,2017-02-10 21:06:10,0
134,14615342747560270,413,2017-02-12 23:45:33,0
135,14615396446378240,20,2017-01-25 05:05:31,0
136,14615230806211460,460,2017-01-01 03:56:19,0
137,1511450097286867,474,2017-01-01 22:03:49,0
138,14615342747560270,18,2017-02-02 01:25:55,0
139,14615342747560270,18,2017-02-02 12:08:07,0
140,14615362915496210,350,2017-01-27 08:14:56,0
141,14615342747560270,275,2017-02-08 15:32:55,0
142,14615362915496210,15,2017-01-29 16:26:54,0
143,14615342747560270,18,2017-02-10 19:51:51,0
144,14615228723636630,520,2017-01-20 04:27:03,0
145,14615336477051000,254,2017-01-23 20:23:09,0
146,14615230806211460,496,2017-02-01 02:39:52,1
147,1508316675572647,11,2017-02-03 20:50:43,0
